update,episode,total_steps,train_team_return,td_loss,total_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,action_entropy_mean,used_action_count_min,max_action_ratio_max,top2_action_ratio_max,eval_team_return,eval_mean_agent_return
1,4,200,-52.39814807851635,0.1252709925174713,0.1252709925174713,1.1502212285995483,0.03281959772109985,0.2416841834783554,0.6433029174804688,0.5544662857055664,0.07263161242008209,0.6899625062942505,0.94,,,,,,
2,5,250,-43.32286101389125,0.12009541690349579,0.12009541690349579,1.1232211589813232,0.043899221420288084,0.2400982826948166,0.6518965363502502,0.5544994735717773,0.07263509184122086,0.6900141835212708,0.925,,,,,,
3,6,300,-54.54180916001775,0.08909209072589874,0.08909209072589874,0.929347038269043,0.0708474063873291,0.23066212236881256,0.5683766603469849,0.4913077926635742,0.08099127560853958,0.6901172399520874,0.91,,,,,,
4,7,350,-59.743322453298724,0.09557244926691055,0.09557244926691055,0.9175212979316711,0.10067682266235352,0.2564905285835266,0.8388034701347351,0.5370202255249024,0.11905267834663391,0.831408679485321,0.895,,,,,,
5,8,400,-62.37502139714634,0.08330730348825455,0.08330730348825455,0.8661277294158936,0.13080038070678712,0.23858106136322021,0.8494347333908081,0.5437249755859375,0.11219331622123718,0.8316271901130676,0.88,,,,,,
6,9,450,-49.63314303684922,0.08559401333332062,0.08559401333332062,0.8899872899055481,0.13542207717895507,0.2575855553150177,0.8597132563591003,0.5371510696411133,0.10848520696163177,0.8318960070610046,0.865,,,,,,
7,10,500,-71.62686712972774,0.08766794204711914,0.08766794204711914,0.9168983101844788,0.11081963539123535,0.2390068620443344,0.651104211807251,0.5401053619384766,0.07055903226137161,0.6910693049430847,0.85,0.9880612590764376,3,0.668,0.912,-103.31663116618799,-103.31663116618799
8,11,550,-68.82230794216277,0.07011550664901733,0.07011550664901733,0.7975940704345703,0.1552233123779297,0.2318507432937622,0.6585085988044739,0.5415784454345703,0.05871783569455147,0.7027335166931152,0.835,,,,,,
9,12,600,-49.69149454540153,0.07630283385515213,0.07630283385515213,0.8321260809898376,0.1358616256713867,0.23042863607406616,0.6655051112174988,0.5401199722290039,0.07373493909835815,0.7030181288719177,0.82,,,,,,
10,13,650,-41.94594764982592,0.05794830247759819,0.05794830247759819,0.6740952134132385,0.23306407928466796,0.23513653874397278,0.6958889961242676,0.5698487091064454,0.07325677573680878,0.6923016309738159,0.8049999999999999,,,,,,
11,14,700,-69.06308987541422,0.07258083671331406,0.07258083671331406,0.839333176612854,0.22239126205444337,0.24488775432109833,0.7852651476860046,0.6074225616455078,0.0751103013753891,0.7719454765319824,0.79,,,,,,
12,15,750,-50.75311800533999,0.06036514788866043,0.06036514788866043,0.709608256816864,0.255247974395752,0.2419740855693817,0.8468703627586365,0.5865070343017578,0.07928697019815445,0.831019937992096,0.775,,,,,,
13,16,800,-36.07466494075822,0.05902666226029396,0.05902666226029396,0.7323911786079407,0.18455482482910157,0.21438495814800262,0.693554699420929,0.5378218460083007,0.07693297415971756,0.7044663429260254,0.76,,,,,,
14,17,850,-55.55567298467406,0.06407321244478226,0.06407321244478226,0.7087575197219849,0.24481897354125975,0.24237358570098877,0.7645917534828186,0.5883799743652344,0.11099214851856232,0.8853254318237305,0.745,,,,,,
15,18,900,-99.71042390692637,0.046793509274721146,0.046793509274721146,0.5754942893981934,0.26519798278808593,0.21851155161857605,0.7912071943283081,0.5580742645263672,0.10612989962100983,0.7912142872810364,0.73,,,,,,
16,19,950,-51.959604257645864,0.05433567985892296,0.05433567985892296,0.6138831377029419,0.2402747917175293,0.2331118881702423,0.9547021985054016,0.5538650131225586,0.12221307307481766,0.8371216058731079,0.7150000000000001,,,,,,
17,20,1000,-40.566143808056665,0.04903430864214897,0.04903430864214897,0.6145318150520325,0.26191862106323244,0.22099755704402924,0.770635724067688,0.5666461181640625,0.05674118176102638,0.6857335567474365,0.7,0.9591360194432844,3,0.604,0.86,-102.37953969995932,-102.37953969995934
18,21,1050,-52.34526987865078,0.038797542452812195,0.038797542452812195,0.5112611651420593,0.24776744842529297,0.20077911019325256,0.7200472354888916,0.5027369689941407,0.06664135307073593,0.6296403408050537,0.685,,,,,,
19,22,1100,-49.740297843330076,0.0466262586414814,0.0466262586414814,0.5510495901107788,0.28955629348754885,0.23126204311847687,0.9787636995315552,0.5854299926757812,0.09512948244810104,0.8395033478736877,0.67,,,,,,
20,23,1150,-46.52791726449814,0.03482968732714653,0.03482968732714653,0.4560493528842926,0.3244611358642578,0.21309874951839447,0.8659599423408508,0.5522804641723633,0.10943813621997833,0.7938926219940186,0.655,,,,,,
21,24,1200,-88.78613397926051,0.036711327731609344,0.036711327731609344,0.46362781524658203,0.34626121520996095,0.22893010079860687,0.9172170162200928,0.5854676437377929,0.09515635669231415,0.8269124031066895,0.6399999999999999,,,,,,
22,25,1250,-62.459953425479696,0.028427504003047943,0.028427504003047943,0.2907613515853882,0.35752525329589846,0.21359595656394958,0.7253404855728149,0.5334005737304688,0.08911740779876709,0.7007485032081604,0.625,,,,,,
23,26,1300,-51.339776112611986,0.054769471287727356,0.054769471287727356,0.6119803190231323,0.3524243927001953,0.2682957351207733,1.1020030975341797,0.6500962066650391,0.1177489161491394,0.9215074777603149,0.61,,,,,,
24,27,1350,-49.75823249144896,0.028048871085047722,0.028048871085047722,0.3041570782661438,0.3721660232543945,0.2031863033771515,0.8468098640441895,0.5392726135253906,0.09874705225229263,0.7793225049972534,0.595,,,,,,
25,28,1400,-62.9789056741997,0.03325331583619118,0.03325331583619118,0.39246100187301636,0.3492391586303711,0.22047001123428345,1.0094355344772339,0.5658258056640625,0.11221308261156082,0.8449903130531311,0.58,,,,,,
26,29,1450,-52.06978430788942,0.031405702233314514,0.031405702233314514,0.31823495030403137,0.3805197143554688,0.207029789686203,0.8487067222595215,0.5418576049804688,0.12222413718700409,0.8950971364974976,0.565,,,,,,
27,30,1500,-62.06703342938302,0.03494283929467201,0.03494283929467201,0.4088265895843506,0.4116860580444336,0.20888012647628784,0.8522342443466187,0.6433442687988281,0.08946606516838074,0.8960108757019043,0.55,1.0458999984655166,3,0.592,0.812,-100.92421287311402,-100.92421287311402
